Code,RIC,Ticker,Short_Name,ID_SEDOL1,ID_ISIN,ID_BB_UNIQUE,ID_BB_GLOBAL,Connect
637,000637.SZ,000637 CH Equity,MAOMING PETRO-A,6562560,CNE0000000M7,EQ0019378900001000,BBG000P6DZH8,0
638,000638.SZ,000638 CH Equity,VANFUND URBAN-A,6187684,CNE0000008Y5,EQ0020311500002000,BBG000D3K121,0
639,000639.SZ,000639 CH Equity,XIWANG FOODSTU-A,6991249,CNE000000008,EQ0020310500002000,BBG000D47N62,0
650,000650.SZ,000650 CH Equity,RENHE PHARMACY-A,6452854,CNE000000NF8,EQ0019392400002000,BBG000P6CL08,0
651,000651.SZ,000651 CH Equity,GREE ELECTRIC-A,6990257,CNE0000001D4,EQ0019379700002000,BBG000P6MJD8,0
652,000652.SZ,000652 CH Equity,TIANJIN TEDA-A,6856757,CNE0000005D5,EQ0019384800002000,BBG000P6KKX5,0
655,000655.SZ,000655 CH Equity,SHANDONG JINLI-A,6783059,CNE000000131,EQ0019384700002000,BBG000P6FLK3,0
656,000656.SZ,000656 CH Equity,JINKE PROPERTI-A,6188933,CNE000000073,EQ0019384200002000,BBG000P65MZ6,0
657,000657.SZ,000657 CH Equity,CHINA TUNGSTEN-A,6403283,CNE0000006M4,EQ0019390900002000,BBG000P65WH4,0
659,000659.SZ,000659 CH Equity,ZHUHAI ZHONGFU-A,6992037,CNE0000000C8,EQ0019387900002000,BBG000P6MM05,0
661,000661.SZ,000661 CH Equity,CHANGCHUN HIGH-A,6195308,CNE0000007J8,EQ0019386600002000,BBG000P65Q87,0
662,000662.SZ,000662 CH Equity,TEAMAX SMART C-A,6398646,CNE0000006N2,EQ0019387400002000,BBG000P69CF6,0
663,000663.SZ,000663 CH Equity,FUJIAN YONGAN-A,6363592,CNE000000CS4,EQ0019391700002000,BBG000P67JJ9,0
665,000665.SZ,000665 CH Equity,HUBEI BROADCAS-A,6981251,CNE0000000W6,EQ0019392300002000,BBG000BNWM39,0
666,000666.SZ,000666 CH Equity,JINGWEI TEXTIL-A,6476423,CNE000000JN0,EQ0018347400001000,BBG000P6CJY6,0
667,000667.SZ,000667 CH Equity,MYHOME REAL ES-A,6109741,CNE0000001B8,EQ0019391300002000,BBG000P6MGR9,0
668,000668.SZ,000668 CH Equity,RONGFENG HOLDI-A,6981411,CNE0000000Q8,EQ0019392200002000,BBG000P6KDT6,0
669,000669.SZ,000669 CH Equity,JINHONG HOLDIN-A,6487027,CNE000000693,EQ0019393500001000,BBG000P6CPV5,0
670,000670.SZ,000670 CH Equity,INFOTMIC CO LT-A,6445382,CNE0000000V8,EQ0019394700002000,BBG000P6C683,0
671,000671.SZ,000671 CH Equity,YANGO GROUP CO-A,6354574,CNE000000206,EQ0019395000002000,BBG000P67GH7,0
672,000672.SZ,000672 CH Equity,GANSU SHANGFEN-A,6073738,CNE0000004Q0,EQ0019395200002000,BBG000P64469,0
673,000673.SZ,000673 CH Equity,LEAD EASTERN I-A,6245797,CNE000000NT9,EQ0020905400002000,BBG000D3MQN1,0
676,000676.SZ,000676 CH Equity,GENIMOUS TECH-A,6420464,CNE000000NN2,EQ0019397000002000,BBG000P6B1R4,0
677,000677.SZ,000677 CH Equity,CHTC HELON CO -A,6955405,CNE0000000J3,EQ0019398600002000,BBG000P6KR33,0
678,000678.SZ,000678 CH Equity,XIANGYANG AUTO-A,6981273,CNE0000008Z2,EQ0020900700002000,BBG000D44ZS4,0
679,000679.SZ,000679 CH Equity,DALIAN FRIENDS-A,6245849,CNE0000008C1,EQ0019396200002000,BBG000P664T2,0
680,000680.SZ,000680 CH Equity,SHANTUI CONST-A,6827162,CNE000000KZ2,EQ0019398900002000,BBG000P6HRX4,0
681,000681.SZ,000681 CH Equity,VISUAL CHINA-A,6332291,CNE000000BW8,EQ0017899400002000,BBG000P66BJ7,0
682,000682.SZ,000682 CH Equity,DONGFANG ELECT-A,6991164,CNE0000006P7,EQ0020903700002000,BBG000D45BG9,0
683,000683.SZ,000683 CH Equity,INNER MONG YUA-A,6452917,CNE000000P20,EQ0020901600002000,BBG000D3TB84,0
685,000685.SZ,000685 CH Equity,ZHONGSHAN PUBL-A,6344520,CNE0000006B7,EQ0020902700002000,BBG000D47PK1,0
686,000686.SZ,000686 CH Equity,NORTHEAST SECU-A,6504476,CNE0000004H9,EQ0019398300002000,BBG000P6CS58,0
687,000687.SZ,000687 CH Equity,HUAXUN FANGZHO-A,6087654,CNE000000P38,EQ0020903100002000,BBG000D3G992,0
688,000688.SZ,000688 CH Equity,GUOCHENG MINING-,6355566,CNE0000003F5,EQ0020904000002000,BBG000D3ML89,0
690,000690.SZ,000690 CH Equity,BAONENGYUAN-A,6384708,CNE000000P12,EQ0020906300002000,BBG000D3QB96,0
691,000691.SZ,000691 CH Equity,HAINAN YATAI-A,6405308,CNE000000628,EQ0020913600002000,BBG000D3RNJ8,0
692,000692.SZ,000692 CH Equity,SHENYANG HUITI-A,6796217,CNE0000007K6,EQ0020905900002000,BBG000D3ZSZ0,0
695,000695.SZ,000695 CH Equity,TIANJIN BINHAI-A,6882019,CNE0000005C7,EQ0020911000001000,BBG000D42HD2,0
697,000697.SZ,000697 CH Equity,LIGEANCE AERO-A,6981262,CNE000000800,EQ0020974700002000,BBG000D45153,0
698,000698.SZ,000698 CH Equity,SHENYANG CHEM-A,6769394,CNE0000002H3,EQ0020904200002000,BBG000D3ZLH5,0
700,000700.SZ,000700 CH Equity,JIANGNAN MOULD-A,6485441,CNE0000000N5,EQ0020913500002000,BBG000D3WML1,0
701,000701.SZ,000701 CH Equity,XIAMEN XINDECO-A,6991283,CNE0000005Y1,EQ0020912100002000,BBG000D45947,0
702,000702.SZ,000702 CH Equity,HUNAN ZHENGHON-A,6448529,CNE000000P95,EQ0020970600001000,BBG000D3T8M5,0
703,000703.SZ,000703 CH Equity,HENGYI PETROCH-A,6005515,CNE0000001J1,EQ0022111500002000,BBG000D3L567,0
705,000705.SZ,000705 CH Equity,ZHEJIANG ZHEN-A,6990633,CNE0000007L4,EQ0020971000002000,BBG000D47L20,0
707,000707.SZ,000707 CH Equity,HUBEI SHUANG S-A,6450591,CNE0000007M2,EQ0022307100002000,BBG000D3T3V6,0
708,000708.SZ,000708 CH Equity,CITI PACIFIC S-A,6268363,CNE0000008J6,EQ0020969700002000,BBG000D3MRN9,0
709,000709.SZ,000709 CH Equity,HESTEEL CO LTD-A,6878331,CNE000000H20,EQ0020974800001000,BBG000D42G53,0
710,000710.SZ,000710 CH Equity,BERRY GENOMICS-A,6003939,CNE000000PN7,EQ0022308100002000,BBG000D3JV36,0
711,000711.SZ,000711 CH Equity,KINGLAND TECHN-A,6437301,CNE0000006Q5,EQ0022300400002000,BBG000D3SRJ8,0
712,000712.SZ,000712 CH Equity,GUANGDONG GOLD-A,6393856,CNE000000PJ5,EQ0022308000002000,BBG000D3Q848,0
713,000713.SZ,000713 CH Equity,HEFEI FENGLE S-A,6004318,CNE000000PQ0,EQ0022308200002000,BBG000D3SZL7,0
715,000715.SZ,000715 CH Equity,ZHONGXING SHEN-A,6197519,CNE000000PS6,EQ0022313000002000,BBG000D3L3Y1,0
716,000716.SZ,000716 CH Equity,NANFANG BLACK-A,6384720,CNE000000909,EQ0022300600002000,BBG000D3QC85,0
717,000717.SZ,000717 CH Equity,SGIS SONGSHAN -A,6801757,CNE000000PW8,EQ0022312900002000,BBG000D3Y732,0
718,000718.SZ,000718 CH Equity,SUNING UNIVERS-A,6486228,CNE0000007N0,EQ0022300500002000,BBG000D3WJL8,0
719,000719.SZ,000719 CH Equity,CENTRAL CHINA-A,6107154,CNE0000000X4,EQ0022111400002000,BBG000D3VG80,0
720,000720.SZ,000720 CH Equity,SHANDONG XINNE-A,6802114,CNE0000007P5,EQ0022313600002000,BBG000D3ZRF4,0
721,000721.SZ,000721 CH Equity,XI'AN CATERING-A,6983882,CNE000000D81,EQ0022311200002000,BBG000D455M5,0
722,000722.SZ,000722 CH Equity,HUNAN DEVELOPM-A,6108061,CNE0000009J4,EQ0022316900002000,BBG000D3T0X0,0
723,000723.SZ,000723 CH Equity,SHANXI MEIJIN-A,6003940,CNE0000005J2,EQ0022315000002000,BBG000D3Q429,0
725,000725.SZ,000725 CH Equity,BOE TECHNOLOGY-A,6314697,CNE0000016L5,EQ0022143200002000,BBG000D3JKP6,0
726,000726.SZ,000726 CH Equity,LUTHAI TEXTILE-A,6312099,CNE000001667,EQ0022353000002000,BBG000D3WVV0,0
727,000727.SZ,000727 CH Equity,NANJING HUAD-A,6002925,CNE0000002J9,EQ0022315900002000,BBG000D3X1D5,0
728,000728.SZ,000728 CH Equity,GUOYUAN SECURI-A,6110088,CNE000000QZ9,EQ0022317200002000,BBG000D3JSR7,0
729,000729.SZ,000729 CH Equity,BEIJING YAN-A,6012827,CNE000000S84,EQ0022332200001000,BBG000D3JR71,0
731,000731.SZ,000731 CH Equity,SICHUAN MEIFEN-A,6112169,CNE000000FV1,EQ0022318200002000,BBG000D429H6,0
732,000732.SZ,000732 CH Equity,TAHOE GROUP CO-A,6009380,CNE0000005W5,EQ0022330300002000,BBG000D3Q1H9,0
733,000733.SZ,000733 CH Equity,CHINA ZHENHUA-A,6008462,CNE000000RY0,EQ0022324700002000,BBG000D3MFT9,0
735,000735.SZ,000735 CH Equity,LUONIUSHAN CO-A,6000394,CNE000000CR6,EQ0022322600002000,BBG000D3RLN7,0
736,000736.SZ,000736 CH Equity,CCCG REAL ESTA-A,6194899,CNE000000727,EQ0022309800002000,BBG000D3MJY5,0
737,000737.SZ,000737 CH Equity,NAFINE CHEMICA-A,6808651,CNE000000PR8,EQ0022309900002000,BBG000D3WX91,0
738,000738.SZ,000738 CH Equity,AECC AERO-ENGI-A,6005247,CNE000000RM5,EQ0022321900002000,BBG000D3WYY1,0
739,000739.SZ,000739 CH Equity,APELOA PHARMA-A,6003650,CNE000000Q45,EQ0022313800002000,BBG000D3Y5H1,0
750,000750.SZ,000750 CH Equity,SEALAND SECURI-A,6011318,CNE0000008K4,EQ0022326000002000,BBG000D3QF15,0
751,000751.SZ,000751 CH Equity,HULUDAO ZINC-A,6108812,CNE0000004X6,EQ0022734900002000,BBG000D3ST68,0
752,000752.SZ,000752 CH Equity,TIBET GALAXY-A,6005258,CNE000000RJ1,EQ0022327200002000,BBG000D3WQ78,0
753,000753.SZ,000753 CH Equity,FUJIAN ZHANGZH-A,6005407,CNE000000RR4,EQ0022734600002000,BBG000D3PZX7,0
755,000755.SZ,000755 CH Equity,SHANXI ROAD -A,6012571,CNE000000S43,EQ0022735700001000,BBG000D3ZG95,0
756,000756.SZ,000756 CH Equity,SHANDONG XINHU-A,6019163,CNE000000BG1,EQ0020900000001000,BBG000D3ZQ75,0
757,000757.SZ,000757 CH Equity,SICHUAN HAOWU-A,6008633,CNE000000RV6,EQ0022324800002000,BBG000D427S8,0
758,000758.SZ,000758 CH Equity,CHINA NONFERRO-A,6018223,CNE000000PK3,EQ0022752700001000,BBG000D3JZ46,0
759,000759.SZ,000759 CH Equity,ZHONGBAI HOLDI-A,6982050,CNE000000180,EQ0022309700002000,BBG000D44XJ9,0
760,000760.SZ,000760 CH Equity,STEYR MOTORS  -A,6108306,CNE000000099,EQ0022736000002000,BBG000D3T2D8,0
761,000761.SZ,000761 CH Equity,BENGANG STEEL-A,6086189,CNE000000TX8,EQ0022160800003000,BBG000D3JNQ9,0
762,000762.SZ,000762 CH Equity,TIBET MINERAL-A,6011341,CNE000000S27,EQ0022161200002000,BBG000D42KK7,0
766,000766.SZ,000766 CH Equity,TONGHUA GOLD-A,6893099,CNE000000735,EQ0022311100002000,BBG000D44T99,0
767,000767.SZ,000767 CH Equity,SHANXI ZHANGZE-A,6000167,CNE000000776,EQ0022322000002000,BBG000D3ZHX6,0
768,000768.SZ,000768 CH Equity,AVIC AIRCRAFT-A,6004017,CNE000000RF9,EQ0022320900002000,BBG000D457X9,0
776,000776.SZ,000776 CH Equity,GF SECURITIES-A,6107176,CNE0000008L2,EQ0022322700002000,BBG000D47JW2,0
777,000777.SZ,000777 CH Equity,SUFA TECH INDS-A,6007748,CNE000000RW4,EQ0022322500002000,BBG000D42F46,0
778,000778.SZ,000778 CH Equity,XINXING DUCTIL-A,6108793,CNE000000QG9,EQ0022316400002000,BBG000D452H8,0
779,000779.SZ,000779 CH Equity,GANSU ENGINEER-A,6121660,CNE000000QL9,EQ0022318500002000,BBG000D3QGM0,0
780,000780.SZ,000780 CH Equity,INNER MONGOLIA-A,6109718,CNE000000859,EQ0022315600002000,BBG000D3VDY8,0
782,000782.SZ,000782 CH Equity,GUANGDONG XINH-A,6086866,CNE0000002K7,EQ0022151000002000,BBG000D3Q6M2,0
783,000783.SZ,000783 CH Equity,CHANGJIANG SEC-A,6016670,CNE000000SH3,EQ0022337600002000,BBG000D426F4,0
785,000785.SZ,000785 CH Equity,EASYHOME NEW RET,6093071,CNE0000001N3,EQ0022161300002000,BBG000D44WD7,0
786,000786.SZ,000786 CH Equity,BEIJING NEW BU-A,6112006,CNE000000QS4,EQ0022315800002000,BBG000D3JJB4,0
788,000788.SZ,000788 CH Equity,PKU HEALTHCARE-A,6108823,CNE0000008M0,EQ0022325200002000,BBG000D3ZNJ9,0
789,000789.SZ,000789 CH Equity,JIANGXI WANN-A,6039406,CNE000000SZ5,EQ0030413200002000,BBG000GBR4Y2,0
790,000790.SZ,000790 CH Equity,CHENGDU HUASUN-A,6109848,CNE0000001H5,EQ0033010100002000,BBG000GBJ9H9,0
791,000791.SZ,000791 CH Equity,GEPIC ENERGY D-A,6083102,CNE000000T42,EQ0030420500002000,BBG000GBSV80,0
792,000792.SZ,000792 CH Equity,QINGHAI SALT-A,6110107,CNE000000SW2,EQ0022753000002000,BBG000D3X2S7,0
793,000793.SZ,000793 CH Equity,HUAWEN-A,6016960,CNE0000002L5,EQ0022336700002000,BBG000D3SX69,0
795,000795.SZ,000795 CH Equity,INNUOVO TECHNO-A,6107518,CNE000000SL5,EQ0022342500002000,BBG000D43NZ4,0
796,000796.SZ,000796 CH Equity,CAISSA TOSUN -A,6011277,CNE000000S50,EQ0022736400002000,BBG000D3HCG6,0
797,000797.SZ,000797 CH Equity,CHINA WUJI CO-A,6012526,CNE000000SD2,EQ0022332100001000,BBG000D3MDD1,0
798,000798.SZ,000798 CH Equity,CNFC OVERSEAS-A,6092517,CNE000000V30,EQ0030497800002000,BBG000GBJ7Q3,0
799,000799.SZ,000799 CH Equity,JIUGUI LIQUOR-A,6012849,CNE000000S92,EQ0022333600002000,BBG000D3T569,0
800,000800.SZ,000800 CH Equity,FAW JIEFANG GROU,6003531,CNE000000R85,EQ0022319600002000,BBG000D3NVL1,0
801,000801.SZ,000801 CH Equity,SICHUAN JIUZHO-A,6115050,CNE0000000B0,EQ0033027800002000,BBG000GBZD64,0
802,000802.SZ,000802 CH Equity,BEIJING JINGXI-A,6086178,CNE000000TW0,EQ0030451800002000,BBG000GBJ4B6,0
803,000803.SZ,000803 CH Equity,SICHUAN JINYU-A,6107109,CNE0000000G9,EQ0033002200002000,BBG000GBZ5D3,0
806,000806.SZ,000806 CH Equity,GALAXY BIOMEDI-A,6105147,CNE0000009R7,EQ0033025200002000,BBG000GBHZV7,0
807,000807.SZ,000807 CH Equity,YUNNAN ALUM-A,6105794,CNE000000VG9,EQ0033023600002000,BBG000GC4V75,0
809,000809.SZ,000809 CH Equity,TIELING NEWCI-A,6120689,CNE0000000Z9,EQ0033038100002000,BBG000GBZ7G6,0
810,000810.SZ,000810 CH Equity,SKYWORTH DIGIT-A,6145604,CNE0000000L9,EQ0033034700002000,BBG000GBZ945,0
811,000811.SZ,000811 CH Equity,MOON ENVIRONME-A,6117476,CNE0000000S4,EQ0033033000002000,BBG000GC2C51,0
812,000812.SZ,000812 CH Equity,SHAANXI JINYE -A,6114938,CNE0000006R3,EQ0033041800002000,BBG000GBWDS3,0
813,000813.SZ,000813 CH Equity,DEZHAN HEALTH-A,6111519,CNE000000VV8,EQ0033031500002000,BBG000GC22D4,0
815,000815.SZ,000815 CH Equity,MCC MEILI CLOU-A,6113861,CNE000000W54,EQ0033035800002000,BBG000GBSQ27,0
816,000816.SZ,000816 CH Equity,JIANGSU NONGHU-A,6093134,CNE000000SR2,EQ0022349800002000,BBG000D3WLG9,0
818,000818.SZ,000818 CH Equity,HANGJIN TECHN-A,6043601,CNE000000T67,EQ0022753700002000,BBG000D3WNV8,0
819,000819.SZ,000819 CH Equity,YUEYANG XINGCH-A,6107187,CNE0000006C5,EQ0022735800001000,BBG000D46FM2,0
820,000820.SZ,000820 CH Equity,SHENWU ENERGY -A,6115533,CNE0000007Q3,EQ0033048600002000,BBG000GBSC37,0
821,000821.SZ,000821 CH Equity,J.S. CORRUGATI-A,6115544,CNE000000743,EQ0033046100002000,BBG000GBPQ57,0
822,000822.SZ,000822 CH Equity,SHANDONG HAI-A,6116053,CNE000000WH5,EQ0033050200002000,BBG000GBWPK4,0
823,000823.SZ,000823 CH Equity,GUANGDONG GOWO-A,6040271,CNE000000T26,EQ0030420000002000,BBG000GBLYL6,0
825,000825.SZ,000825 CH Equity,SHANXI TAIGANG-A,6116901,CNE000000WM5,EQ0033076900002000,BBG000GBXVM8,0
826,000826.SZ,000826 CH Equity,TUS ENVIRONMEN-A,6101725,CNE000000BX6,EQ0019965900002000,BBG000P6FK16,0
828,000828.SZ,000828 CH Equity,DONGGUAN DEVEL-A,6105802,CNE000000R02,EQ0022325800002000,BBG000D3QJ17,0
829,000829.SZ,000829 CH Equity,TELLING TELECO-A,6081816,CNE000000TM1,EQ0030438900001000,BBG000GBQ1C3,0
830,000830.SZ,000830 CH Equity,LUXI CHEMICAL-A,6116815,CNE000000WN3,EQ0033055300002000,BBG000GBWL96,0
831,000831.SZ,000831 CH Equity,CHINA MINMETAL-A,6117885,CNE000000WS2,EQ0033062000002000,BBG000GBWRG5,0
833,000833.SZ,000833 CH Equity,GUANGXI YUEGUI-A,6126739,CNE000000XC4,EQ0033090900002000,BBG000DJPKV7,0
835,000835.SZ,000835 CH Equity,GREAT WALL INT-A,6119160,CNE000000WW4,EQ0038445300001000,BBG000GBJ6T2,0
836,000836.SZ,000836 CH Equity,TIANJIN FUTONG-A,6093093,CNE000000T34,EQ0030416000002000,BBG000GBLWY6,0
837,000837.SZ,000837 CH Equity,QINCHUAN MACHI-A,6119256,CNE000000WX2,EQ0033064000001000,BBG000GBW3V1,0
838,000838.SZ,000838 CH Equity,CASIN REAL EST-A,6112136,CNE0000007R1,EQ0022734700002000,BBG000D42CB5,0
839,000839.SZ,000839 CH Equity,CITIC GUOAN-A,6086286,CNE000000TD0,EQ0030426000002000,BBG000GBLLM3,0
848,000848.SZ,000848 CH Equity,HEBEI CHENGDE-A,6089155,CNE000000TG3,EQ0030428700002000,BBG000GBNF80,0
850,000850.SZ,000850 CH Equity,ANHUI HUAMAO-A,6120742,CNE000000X20,EQ0033069200002000,BBG000GBHY22,0
851,000851.SZ,000851 CH Equity,GOHIGH DATA-A,6113838,CNE0000009Q9,EQ0033035700002000,BBG000GBM1M6,0
852,000852.SZ,000852 CH Equity,SINOPEC OILFIE-A,6136385,CNE000000XK7,EQ0081201800002000,BBG000DYN6T0,0
856,000856.SZ,000856 CH Equity,TANGSHAN JIDON-A,6116031,CNE000000WJ1,EQ0022763600002000,BBG000D44RW7,0
858,000858.SZ,000858 CH Equity,WULIANGYE YIBI-A,6109901,CNE000000VQ8,EQ0033026300002000,BBG000GC3GW1,0
859,000859.SZ,000859 CH Equity,ANHUI GUOFENG-A,6127851,CNE000000XF7,EQ0033095300002000,BBG000GBHWJ8,0
860,000860.SZ,000860 CH Equity,BEIJING SHUNX-A,6128047,CNE000000XH3,EQ0034458200001000,BBG000GBJ328,0
861,000861.SZ,000861 CH Equity,GUANGDONG HIGH-A,6121080,CNE000000X46,EQ0033081300002000,BBG000GBSKS2,0
862,000862.SZ,000862 CH Equity,NINGXIA YINXIN-A,6120184,CNE000000WZ7,EQ0033063100002000,BBG000GC0PQ1,0
863,000863.SZ,000863 CH Equity,SANXIANG IMPRE-A,6093059,CNE000000T00,EQ0030414500002000,BBG000GBXWX4,0
868,000868.SZ,000868 CH Equity,ANHUI ANKAI AU-A,6015525,CNE000000SG5,EQ0022335100002000,BBG000D3G894,0
869,000869.SZ,000869 CH Equity,YANTAI CHANGYU-A,6293310,CNE000001568,EQ0030414000003000,BBG000GC28D1,0
875,000875.SZ,000875 CH Equity,JEP-A,6612959,CNE000001CR4,EQ0088003700001000,BBG000BKHPV4,0
876,000876.SZ,000876 CH Equity,NEW HOPE LIUHE-A,6037596,CNE000000VB0,EQ0033003100001000,BBG000GBZ3R3,0
877,000877.SZ,000877 CH Equity,XINJIANG TIAN-A,6132695,CNE000000XV4,EQ0081231300001000,BBG000DYS5F2,0
878,000878.SZ,000878 CH Equity,YUNNAN COPPER-A,6145615,CNE000000W13,EQ0033034400002000,BBG000GC4SK7,0
880,000880.SZ,000880 CH Equity,WEICHAI HEAVY-A,6107068,CNE0000007S9,EQ0033013800002000,BBG000GBWJT9,0
881,000881.SZ,000881 CH Equity,CGN NUCLEAR TE-A,6120300,CNE000000842,EQ0033059300002000,BBG000GBKDZ8,0
882,000882.SZ,000882 CH Equity,BEIJING HUALIA-A,6114897,CNE000000W70,EQ0022762900002000,BBG000D3MBR0,0
883,000883.SZ,000883 CH Equity,HUBEI ENERGY  -A,6112891,CNE000000750,EQ0033031600002000,BBG000GBPN09,0
885,000885.SZ,000885 CH Equity,HENAN CITY DEVEL,6136727,CNE000000Y45,EQ0081203200001000,BBG000DYNBL7,0
886,000886.SZ,000886 CH Equity,HAINAN EXPRESS-A,6093598,CNE000000V48,EQ0030463000002000,BBG000GBM654,0
887,000887.SZ,000887 CH Equity,ANHUI ZHONGDI-A,6129084,CNE000000XP6,EQ0034458900001000,BBG000GBHV00,0
888,000888.SZ,000888 CH Equity,EMEI SHAN TOUR-A,6084376,CNE000000T91,EQ0030421800002000,BBG000GBLQH8,0
889,000889.SZ,000889 CH Equity,ZJBC -A,6085540,CNE000000TT6,EQ0030442600002000,BBG000GBW886,0
890,000890.SZ,000890 CH Equity,JIANGSU FASTEN-A,6133579,CNE0000007T7,EQ0081235400001000,BBG000DYN291,0
892,000892.SZ,000892 CH Equity,H&R CENTURY UN-A,6133472,CNE000000XX0,EQ0081234900001000,BBG000DYK6G7,0
893,000893.SZ,000893 CH Equity,DONLINKS INTL -A,6130901,CNE000000XS0,EQ0081228000001000,BBG000C4WXM5,0
895,000895.SZ,000895 CH Equity,HENAN SHUAN-A,6128780,CNE000000XM3,EQ0081211500001000,BBG000DYKF22,0
897,000897.SZ,000897 CH Equity,TIANJIN JIN-A,6138842,CNE000000Y60,EQ0081209200001000,BBG000DYR037,0
898,000898.SZ,000898 CH Equity,ANGANG STEEL-A,6087331,CNE000000SQ4,EQ0022333500001000,BBG000D3G6M3,0
899,000899.SZ,000899 CH Equity,JIANGXI GANNEN-A,6083696,CNE000000TP4,EQ0030431500002000,BBG000GBPYY8,0
900,000900.SZ,000900 CH Equity,XIANDAI INVEST-A,6134680,CNE000000925,EQ0081240400001000,BBG000DYR331,0
901,000901.SZ,000901 CH Equity,AEROSPACE HI-T-A,6139566,CNE000000Y86,EQ0081219300001000,BBG000DYKB49,0
902,000902.SZ,000902 CH Equity,XINYANGFENG AG-A,6141970,CNE000000YG3,EQ0081236300001000,BBG000DYK4L6,0
903,000903.SZ,000903 CH Equity,KUNMING YUNNEI-A,6142100,CNE000000YJ7,EQ0081238700001000,BBG000DYN932,0
905,000905.SZ,000905 CH Equity,XIAMEN DEVELOP-A,6143404,CNE000000YL3,EQ0081243000001000,BBG000DYR1L5,0
906,000906.SZ,000906 CH Equity,ZHESHANG DEV-A,6148379,CNE000000YS8,EQ0085214700001000,BBG000DYQTZ0,0
908,000908.SZ,000908 CH Equity,HUNAN JINGFENG-A,6135218,CNE000000Y11,EQ0033093700001000,BBG000GBPRT9,0
909,000909.SZ,000909 CH Equity,SOYEA TECH-A,6155012,CNE000000YN9,EQ0081295800001000,BBG000DYQWM7,0
910,000910.SZ,000910 CH Equity,DARE POWER DE-A,6148904,CNE000000YV2,EQ0086609800001000,BBG000DYN068,0
911,000911.SZ,000911 CH Equity,NANNING SUGAR -A,6149587,CNE000000YX8,EQ0081268600001000,BBG000DYNCB6,0
912,000912.SZ,000912 CH Equity,SICHUAN LUT-A,6151151,CNE000000Z02,EQ0081275400001000,BBG000DYQS00,0
913,000913.SZ,000913 CH Equity,ZHEJIANG QIAN -A,6147536,CNE000000YQ2,EQ0081257100001000,BBG000DYTCB0,0
915,000915.SZ,000915 CH Equity,SHANDONG SHAND-A,6152251,CNE000000Z28,EQ0086606100001000,BBG000DYPJM7,0
917,000917.SZ,000917 CH Equity,HUNAN TV & BRO-A,6140182,CNE000000YB4,EQ0081225900001000,BBG000DYMX76,0
918,000918.SZ,000918 CH Equity,CHINA CALXON G-A,6161990,CNE000000ZM8,EQ0086606400001000,BBG000DYMVM3,0
919,000919.SZ,000919 CH Equity,JINLING PHARM-A,6153522,CNE0000010W5,EQ0081287000001000,BBG000DYN4Q8,0
920,000920.SZ,000920 CH Equity,SOUTH HUITON-A,6154257,CNE000000Z51,EQ0038454200001000,BBG000GBZFR6,0
921,000921.SZ,000921 CH Equity,HISENSE H.A-A,6158572,CNE000000LC9,EQ0018326900001002,BBG000P683R4,0
922,000922.SZ,000922 CH Equity,HARBIN ELECTRI-A,6154279,CNE0000007V3,EQ0081288700001000,BBG000DYGS56,0
923,000923.SZ,000923 CH Equity,HBIS RESOURCES-A,6162216,CNE000000ZK2,EQ0086603700001000,BBG000DYS6K4,0
925,000925.SZ,000925 CH Equity,UNITTEC CO LTD-A,6154901,CNE000000Z93,EQ0081295600001000,BBG000DYTB04,0
926,000926.SZ,000926 CH Equity,HUBEI FUXING-A,6157502,CNE000000ZG0,EQ0081299300001000,BBG000DYKNL4,0
927,000927.SZ,000927 CH Equity,TIANJIN FAW XI-A,6121369,CNE000000ZV9,EQ0033036000002000,BBG000GBZH01,0
928,000928.SZ,000928 CH Equity,SINOSTEEL ENGI-A,6147592,CNE0000007W1,EQ0033097500001000,BBG000GBS8P2,0
929,000929.SZ,000929 CH Equity,LANZHOU HUAN-A,6156316,CNE000000ZD7,EQ0038443900001000,BBG000GBSHL6,0
930,000930.SZ,000930 CH Equity,COFCO BIOTECH -A,6162766,CNE000000ZR7,EQ0086607900001000,BBG000DYGVG7,0
931,000931.SZ,000931 CH Equity,BEIJING CENTER-A,6165505,CNE000001030,EQ0086611500001000,BBG000DYHZF8,0
932,000932.SZ,000932 CH Equity,HUNAN VALIN ST-A,6165163,CNE000001006,EQ0085214000001000,BBG000DYLRT6,0
933,000933.SZ,000933 CH Equity,HENAN SHENHUO-A,6165431,CNE000001097,EQ0086610800001000,BBG000DYKCP4,0
935,000935.SZ,000935 CH Equity,SICHUAN SHUANG-A,6166843,CNE000001048,EQ0086612100001000,BBG000DYQQS4,0
936,000936.SZ,000936 CH Equity,JIANGSU HUAX-A,6166069,CNE000001063,EQ0086612800001000,BBG000DYMYH3,0
937,000937.SZ,000937 CH Equity,JIZHONG ENERGY-A,6170015,CNE0000010H6,EQ0038453700001000,BBG000GBNC96,0
938,000938.SZ,000938 CH Equity,UNISPLENDOUR C-A,6172561,CNE0000010T1,EQ0038456600001000,BBG000GBZJX1,0
939,000939.SZ,000939 CH Equity,KAIDI ECOLOGIC-A,6167482,CNE000001089,EQ0038450100001000,BBG000GC1XK9,0
948,000948.SZ,000948 CH Equity,YUNNAN NANTIAN-A,6172033,CNE0000010M6,EQ0038455700001000,BBG000GC4QH5,0
