Trading Name,Client Account Name,Client Account Number,Swap Ref,Issue Type ,Stock Description,Ric,Sedol,Open/Unwind,Buy/Sell,Listing Ccy,Swap Ccy,Trade Date,Settlement Date,Stock Quantity,Price (Gross) Listing Ccy,Price (Gross) Swap Ccy,FX Rate,Commission Charge,Commission Charge Basis,Market Equivalent Charges,Market Equivalent Charges Basis,Price (Net) Listing Ccy,Price (Net) Swap Ccy,Net Notional in Listing Ccy,Net Notional in Swap Ccy,Lead Spread,Swap Shell Financing Basis,Swap Shell Financing Basis Period,Swap Shell Financing Basis CCY,Swap Shell Maturtiy Date,Give In,Comment
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GON TECHNOLOGY,002768.ZK,BHQPRR3,Open,Buy,CNY,USD,7/13/2020,7/15/2020,1300,39.56,5.653,6.9981,2,BPS,1.09,BPS,39.5722,5.6547,"51,443.86","7,351.11",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GOSUNCN TECH,300098.ZK,BD5C807,Open,Buy,CNY,USD,7/13/2020,7/15/2020,13900,7.57,1.0817,6.9981,2,BPS,1.09,BPS,7.5723,1.082,"105,254.97","15,039.80",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GOWORLD,000823.ZK,BD6QV10,Open,Buy,CNY,USD,7/13/2020,7/15/2020,9200,15.1,2.1577,6.9981,2,BPS,1.09,BPS,15.1047,2.1584,"138,963.24","19,857.28",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREAT WALL COM,000066.ZK,BD5CKJ0,Open,Buy,CNY,USD,7/13/2020,7/15/2020,118300,17.1292494,2.4477,6.9981,2,BPS,1.09,BPS,17.1345372,2.4484556,"2,027,015.75","289,652.30",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREAT WISDOM,601519.SH,BMTCX90,Open,Buy,CNY,USD,7/13/2020,7/15/2020,52000,12.3040594,1.7582,6.9981,2,BPS,1.09,BPS,12.3078577,1.7587428,"640,008.60","91,454.63",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREAT WISDOM,601519.SH,BMTCX90,Open,Buy,CNY,USD,7/13/2020,7/15/2020,919615,12.0678,1.7244,6.9981,2,BPS,1.09,BPS,12.0715,1.7249,"11,101,132.47","1,586,243.91",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREE ELECTRIC,000651.ZK,BD5CPN9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,307900,58.8951,8.4159,6.9981,2,BPS,1.09,BPS,58.9133,8.4185,"18,139,405.07","2,592,056.15",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREENLAND HOLDINGS CORP LT-A,600606.SH,BZ3F5X4,Open,Buy,CNY,USD,7/13/2020,7/15/2020,1277959,8.5197,1.2174,6.9981,2,BPS,1.09,BPS,8.5223,1.2178,"10,891,149.99","1,556,298.47",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREENLAND HOLDINGS CORP LT-A,600606.SH,BZ3F5X4,Open,Buy,CNY,USD,7/13/2020,7/15/2020,199469,8.78121588,1.2548,6.9981,2,BPS,1.09,BPS,8.78392664,1.25518736,"1,752,121.06","250,370.97",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GUANGDONG JANUS INTELLIGENT GR,300083.ZK,BD580D2,Open,Buy,CNY,USD,7/13/2020,7/15/2020,231700,7.3174,1.0456,6.9981,2,BPS,1.09,BPS,7.3197,1.0459,"1,695,974.49","242,335.03",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GUANGDONG XINBAO,002705.ZK,BHRV3N8,Open,Buy,CNY,USD,7/13/2020,7/15/2020,3000,38.21,5.4601,6.9981,2,BPS,1.09,BPS,38.2218,5.4618,"114,665.40","16,385.40",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HAKIM UNIQUE,300300.ZK,BD5LY28,Open,Buy,CNY,USD,7/13/2020,7/15/2020,46100,6.81,0.9731,6.9981,2,BPS,1.09,BPS,6.8121,0.9734,"314,037.81","44,873.74",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HANHE CABLE,002498.ZK,BD5CH33,Open,Buy,CNY,USD,7/13/2020,7/15/2020,1428068,5.5667,0.7955,6.9981,2,BPS,1.09,BPS,5.5684,0.7957,"7,952,053.85","1,136,313.71",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HAOYUN SECU TECH,300448.ZK,BMTCW15,Open,Buy,CNY,USD,7/13/2020,7/15/2020,78000,11.4415,1.6349,6.9981,2,BPS,1.09,BPS,11.445,1.6354,"892,710.00","127,561.20",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HARZONE INDUS,300527.ZK,BD6V5D5,Open,Buy,CNY,USD,7/13/2020,7/15/2020,301459,11.0689,1.5817,6.9981,2,BPS,1.09,BPS,11.0723,1.5822,"3,337,844.49","476,968.43",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HBIS RESOURCES CO LTD,000923.ZK,BL4P3V9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,15600,14.6457,2.0928,6.9981,2,BPS,1.09,BPS,14.6502,2.0934,"228,543.12","32,657.04",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HENAN SHENHUO COAL & POWER-A,000933.ZK,BD6QWQ2,Open,Buy,CNY,USD,7/13/2020,7/15/2020,148100,5.3456,0.7639,6.9981,2,BPS,1.09,BPS,5.3473,0.7641,"791,935.13","113,163.21",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HEZONG SCIE TECH,300477.ZK,BHQPS92,Open,Buy,CNY,USD,7/13/2020,7/15/2020,489100,7.4007,1.0575,6.9981,2,BPS,1.09,BPS,7.403,1.0578,"3,620,807.30","517,369.98",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HI-TARGET NAVIGA,300177.ZK,BD5LSX7,Open,Buy,CNY,USD,7/13/2020,7/15/2020,54500,11.0527,1.5794,6.9981,2,BPS,1.09,BPS,11.0561,1.5799,"602,557.45","86,104.55",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HITEVISION,002955.ZK,BK71FP5,Open,Buy,CNY,USD,7/13/2020,7/15/2020,14370,32.714,4.6747,6.9981,2,BPS,1.09,BPS,32.7241,4.6761,"470,245.32","67,195.56",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HONGDA XINGYE CO LTD,002002.ZK,BD5CK90,Open,Buy,CNY,USD,7/13/2020,7/15/2020,1723482,4.3023,0.6148,6.9981,2,BPS,1.09,BPS,4.3036,0.615,"7,417,177.14","1,059,941.43",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HONGLU STEEL CON,002541.ZK,BMTCVM9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,8400,28.5465,4.0792,6.9981,2,BPS,1.09,BPS,28.5553,4.0805,"239,864.52","34,276.20",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HONGQI CHAIN,002697.ZK,BD5LXK9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,201900,13.0207,1.8606,6.9981,2,BPS,1.09,BPS,13.0247,1.8612,"2,629,686.93","375,776.28",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HOPERUN SOFTWARE,300339.ZK,BD5C9H1,Open,Buy,CNY,USD,7/13/2020,7/15/2020,339800,12.0274,1.7187,6.9981,2,BPS,1.09,BPS,12.0311,1.7192,"4,088,167.78","584,184.16",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUABAO FLAVOURS,300741.ZK,BHQPSV4,Open,Buy,CNY,USD,7/13/2020,7/15/2020,2742,64.16558,9.169,6.9981,2,BPS,1.09,BPS,64.18539,9.17183,"175,996.34","25,149.16",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUAJIN CHEMICAL,000059.ZK,BD5M1S6,Open,Buy,CNY,USD,7/13/2020,7/15/2020,48800,5.0567,0.7226,6.9981,2,BPS,1.09,BPS,5.0583,0.7228,"246,845.04","35,272.64",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUAPONT LIFE,002004.ZK,BD5CJZ9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,4,6.11424,0.8737,6.9981,2,BPS,1.09,BPS,6.1161275,0.8739697,24.46,3.5,65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUAYOU COBALT,603799.SH,BFF5BV2,Open,Buy,CNY,USD,7/13/2020,7/15/2020,9,45.0992548,6.4444999,6.9981,2,BPS,1.09,BPS,45.1131769,6.4464893,406.02,58.02,65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUBEI DINGLONG,300054.ZK,BD5LYD9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,372735,20.2362,2.8917,6.9981,2,BPS,1.09,BPS,20.2424,2.8926,"7,545,050.96","1,078,173.26",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUBEI DINGLONG,300054.ZK,BD5LYD9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,156500,20.154528,2.88,6.9981,2,BPS,1.09,BPS,20.16075,2.880889,"3,155,157.38","450,859.13",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HWA CREATE,300045.ZK,BD5LXW1,Open,Buy,CNY,USD,7/13/2020,7/15/2020,48800,16.0021,2.2866,6.9981,2,BPS,1.09,BPS,16.007,2.2873,"781,141.60","111,620.24",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HYUNION HOLDING,002537.ZK,BFCCQB1,Open,Buy,CNY,USD,7/13/2020,7/15/2020,53900,6.88,0.9831,6.9981,2,BPS,1.09,BPS,6.8821,0.9834,"370,945.19","53,005.26",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: INNUOVO TECHNO,000795.ZK,BD73KR9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,131600,6.2757,0.8968,6.9981,2,BPS,1.09,BPS,6.2776,0.8971,"826,132.16","118,058.36",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: INTERNA MEDICAL,000516.ZK,BD5CDF7,Open,Buy,CNY,USD,7/13/2020,7/15/2020,155900,6.0965,0.8712,6.9981,2,BPS,1.09,BPS,6.0984,0.8715,"950,740.56","135,866.85",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIABAO IND & COM,600622.SH,BP3RL21,Open,Buy,CNY,USD,7/13/2020,7/15/2020,570800,4.7277,0.6756,6.9981,2,BPS,1.09,BPS,4.7292,0.6758,"2,699,427.36","385,746.64",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIANGNAN CHEMICA,002226.ZK,BD5LST3,Open,Buy,CNY,USD,7/13/2020,7/15/2020,74000,6.2063,0.8869,6.9981,2,BPS,1.09,BPS,6.2082,0.8872,"459,406.80","65,652.80",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIANGSU GUOTAI INTERNATIONAL G,002091.ZK,BD5LV38,Open,Buy,CNY,USD,7/13/2020,7/15/2020,95800,7.23,1.0331,6.9981,2,BPS,1.09,BPS,7.2322,1.0334,"692,844.76","98,999.72",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIANGSU JIUDING,002201.ZK,BMVB2F4,Open,Buy,CNY,USD,7/13/2020,7/15/2020,60200,15.539,2.2205,6.9981,2,BPS,1.09,BPS,15.5438,2.2212,"935,736.76","133,716.24",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIANGXI COPPER,600362.SH,BP3R4R7,Open,Buy,CNY,USD,7/13/2020,7/15/2020,14000,16.33077,2.3336,6.9981,2,BPS,1.09,BPS,16.33581,2.33432,"228,701.34","32,680.48",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIANGXI COPPER,600362.SH,BP3R4R7,Open,Buy,CNY,USD,7/13/2020,7/15/2020,406733,16.237,2.3202,6.9981,2,BPS,1.09,BPS,16.242,2.3209,"6,606,157.39","943,986.62",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JILIN POWER,000875.ZK,BD5CBM0,Open,Buy,CNY,USD,7/13/2020,7/15/2020,684000,4.3347,0.6194,6.9981,2,BPS,1.09,BPS,4.336,0.6196,"2,965,824.00","423,806.40",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JINCHENG PHARM,300233.ZK,BJCX3Q6,Open,Buy,CNY,USD,7/13/2020,7/15/2020,3700,37.26,5.3243,6.9981,2,BPS,1.09,BPS,37.2715,5.3259,"137,904.55","19,705.83",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JINHUA CHEMICAL,000818.ZK,BD6QV09,Open,Buy,CNY,USD,7/13/2020,7/15/2020,9800,27.334579,3.906,6.9981,2,BPS,1.09,BPS,27.343017,3.907206,"267,961.57","38,290.62",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JINJIA,002191.ZK,BD5CH55,Open,Buy,CNY,USD,7/13/2020,7/15/2020,12,11.880674,1.6977,6.9981,2,BPS,1.09,BPS,11.884342,1.698224,142.61,20.38,65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JINYUAN EP,000546.ZK,BFY8G84,Open,Buy,CNY,USD,7/13/2020,7/15/2020,7,10.1892336,1.456,6.9981,2,BPS,1.09,BPS,10.192379,1.4564495,71.35,10.2,65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIUGUI LIQUOR,000799.ZK,BD73KS0,Open,Buy,CNY,USD,7/13/2020,7/15/2020,3101,75.75023,10.8244,6.9981,2,BPS,1.09,BPS,75.77361,10.82774,"234,973.96","33,576.82",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIUGUI LIQUOR,000799.ZK,BD73KS0,Open,Buy,CNY,USD,7/13/2020,7/15/2020,207530,75.9803,10.8573,6.9981,2,BPS,1.09,BPS,76.0038,10.8607,"15,773,068.61","2,253,921.07",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIYOU MATERIAL,603429.SH,BKM3FF6,Open,Buy,CNY,USD,7/13/2020,7/15/2020,81500,39.964049,5.7106999,6.9981,2,BPS,1.09,BPS,39.9763859,5.7124628,"3,258,075.45","465,565.72",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JS KINGFIELD,002239.ZK,BD5M1N1,Open,Buy,CNY,USD,7/13/2020,7/15/2020,19500,6.1499303,0.8788,6.9981,2,BPS,1.09,BPS,6.1518288,0.8790713,"119,960.66","17,141.89",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JS KINGFIELD,002239.ZK,BD5M1N1,Open,Buy,CNY,USD,7/13/2020,7/15/2020,3504828,6.2098,0.8874,6.9981,2,BPS,1.09,BPS,6.2117,0.8877,"21,770,940.09","3,111,235.82",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JS TRANS INSTITU,300284.ZK,BD5M034,Open,Buy,CNY,USD,7/13/2020,7/15/2020,108700,8.3302,1.1904,6.9981,2,BPS,1.09,BPS,8.3328,1.1908,"905,775.36","129,439.96",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JUFEI OPTOELECTR,300303.ZK,BD5LRG3,Open,Buy,CNY,USD,7/13/2020,7/15/2020,1366780,6.7878,0.9699,6.9981,2,BPS,1.09,BPS,6.7899,0.9702,"9,280,299.52","1,326,049.96",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: KEHUA BIO-ENGINE,002022.ZK,BD5CCX8,Open,Buy,CNY,USD,7/13/2020,7/15/2020,47300,22.9779,3.2834,6.9981,2,BPS,1.09,BPS,22.985,3.2844,"1,087,190.50","155,352.12",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: KINETIC MEDICAL,300326.ZK,BHQPS47,Open,Buy,CNY,USD,7/13/2020,7/15/2020,6300,29.78,4.2554,6.9981,2,BPS,1.09,BPS,29.7892,4.2567,"187,671.96","26,817.21",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: KONKA,000016.ZK,BD5M120,Open,Buy,CNY,USD,7/13/2020,7/15/2020,74100,8.2974,1.1857,6.9981,2,BPS,1.09,BPS,8.3,1.1861,"615,030.00","87,890.01",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: KTK GROUP,603680.SH,BFYX645,Open,Buy,CNY,USD,7/13/2020,7/15/2020,320,12.99477,1.8569,6.9981,2,BPS,1.09,BPS,12.99878,1.85747,"4,159.61",594.39,65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LAKALA,300773.ZK,BK4XY46,Open,Buy,CNY,USD,7/13/2020,7/15/2020,46800,44.3913,6.3433,6.9981,2,BPS,1.09,BPS,44.405,6.3453,"2,078,154.00","296,960.04",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LANZHOU HAILONG,600516.SH,BP3R7V2,Open,Buy,CNY,USD,7/13/2020,7/15/2020,2379212,7.6795,1.0974,6.9981,2,BPS,1.09,BPS,7.6819,1.0977,"18,276,868.66","2,611,661.01",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LANZHOU MINBAI,600738.SH,BJLFLK3,Open,Buy,CNY,USD,7/13/2020,7/15/2020,211300,6.2819,0.8977,6.9981,2,BPS,1.09,BPS,6.2838,0.898,"1,327,766.94","189,747.40",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LINGNAN ECO&CULTURE-TOURISM CO,002717.ZK,BD58065,Open,Buy,CNY,USD,7/13/2020,7/15/2020,88600,4.9609,0.7089,6.9981,2,BPS,1.09,BPS,4.9624,0.7091,"439,668.64","62,826.26",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LKDF,002413.ZK,BD5CBJ7,Open,Buy,CNY,USD,7/13/2020,7/15/2020,81300,8.9209,1.2748,6.9981,2,BPS,1.09,BPS,8.9237,1.2752,"725,496.81","103,673.76",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LONCIN MOTOR,603766.SH,BP3RD25,Open,Buy,CNY,USD,7/13/2020,7/15/2020,246500,4.1424,0.5919,6.9981,2,BPS,1.09,BPS,4.1437,0.5921,"1,021,422.05","145,952.65",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LUONIUSHAN,000735.ZK,BD57ZS9,Open,Buy,CNY,USD,7/13/2020,7/15/2020,204900,11.6392,1.6632,6.9981,2,BPS,1.09,BPS,11.6428,1.6637,"2,385,609.72","340,892.13",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LUTIANHUA,000912.ZK,BMVB2C1,Open,Buy,CNY,USD,7/13/2020,7/15/2020,161100,4.526,0.6467,6.9981,2,BPS,1.09,BPS,4.5274,0.6469,"729,364.14","104,215.59",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: LUYITONG ELEC,300423.ZK,BKDQ888,Open,Buy,CNY,USD,7/13/2020,7/15/2020,21100,13.4848,1.9269,6.9981,2,BPS,1.09,BPS,13.489,1.9275,"284,617.90","40,670.25",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: MARKOR INTERNATIONAL HOME FURNISHIN,600337.SH,BP3RJK5,Open,Buy,CNY,USD,7/13/2020,7/15/2020,102200,4.951,0.7075,6.9981,2,BPS,1.09,BPS,4.9525,0.7077,"506,145.50","72,326.94",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: MICROGATE TECH,300319.ZK,BMVB2L0,Open,Buy,CNY,USD,7/13/2020,7/15/2020,209900,13.4885,1.9275,6.9981,2,BPS,1.09,BPS,13.4927,1.9281,"2,832,117.73","404,708.19",65,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: MINHE ANIMAL,002234.ZK,BL4P3X1,Open,Buy,CNY,USD,7/13/2020,7/15/2020,115200,24.7282,3.5336,6.9981,2,BPS,1.09,BPS,24.7358,3.5347,"2,849,564.16","407,197.44",65,LIBOR,1m,USD,3/10/2022,No,
